NDVI_Index,Elevation_Variance,Radar_Backscatter,Contains_Ruin
0.779633215235958,0.5192210319647281,-18.038929474655195,0
0.7460449540664291,0.8272764590165333,-16.86947842029651,0
0.6763955048155486,0.5812237619557706,-20.389496376036746,0
0.6629714971428495,0.9106756953799666,-16.65148724361694,0
0.7250257789413477,0.33889808452689246,-19.82640515760717,0
0.7459013687921521,0.5216804720661378,-16.7887094111598,0
0.8118275445625198,0.36790821731296214,-17.531242535458475,0
0.7952938435952076,0.4185866319162248,-18.115104811288653,0
0.6566821594794264,0.4757691441511054,-18.119505865449515,0
0.691839497589819,0.6472964440155886,-18.3032773120288,0
0.7536814243934216,0.640023925662058,-18.984803423332277,0
0.7854398222447178,0.4981064520558592,-18.247171534356056,0
0.7751175574963833,0.26583006639951273,-15.350329106989093,0
0.6948897733734922,0.8216539309548229,-16.437231947058326,0
0.5996781878057187,0.5571352925945465,-19.04520381422692,0
0.6200850899003526,0.43255647445482914,-17.678775117207255,0
0.7218106811455531,0.641239617160513,-17.884825004116284,0
0.7273780463539476,0.6306667755784761,-18.170752131611607,0
0.6121056501252492,0.5515985302500052,-19.203333067964977,0
0.7035655688711416,0.6222796523462257,-17.464922418232018,0
0.7504979485577427,0.4267455239387972,-16.984714044102436,0
0.6079018673994284,0.7139869264764725,-19.000678422080135,0
0.7883997761443531,0.45046993578646943,-15.653350299252951,0
0.669797508115214,0.5091645517044852,-16.173596100917337,0
0.8006090490061321,0.6973202724227363,-17.342201329258522,0
0.6573238043379279,0.780593844751535,-19.478063643202574,0
0.6178699613692656,0.8378661852069508,-17.518309648818526,0
0.6633490408126624,0.7583697357699858,-17.661626398122642,0
0.6923881501538144,0.5513891724297327,-17.384213668537804,0
0.6689216074582814,0.36884503963493054,-16.091442873252316,0
0.6827198862741509,0.8107583378404339,-18.211168865539946,0
0.7267172119740952,0.8056043983357464,-15.542608104413109,0
0.686305650416288,0.4992035769969756,-17.5121947848075,0
0.6947110084838394,0.7381783556736841,-18.348555810793517,0
0.5632618880637923,0.5501733309103892,-15.120747351952307,0
0.7313358412808377,0.8251915325267593,-17.004129719975893,0
0.6928637361846666,0.5227703006394326,-18.545680664348968,0
0.8288234384386296,0.8967976931322754,-17.89894009326427,0
0.6248347866196833,0.7179180821397368,-17.237720373774557,0
0.5553363737200387,0.8696317267028979,-18.18103323214241,0
0.7494454795144033,0.5304304095525181,-17.83931055714606,0
0.72772216146504,0.6607544406666289,-18.980644324395264,0
0.6193253583575082,0.4546081202483452,-20.02223343696949,0
0.5776200835996727,0.7265983878178794,-17.872296812706345,0
0.8229917384547432,0.7348562299255686,-17.831966613328934,0
0.8131288312485425,0.959553587730178,-17.367456490130575,0
0.5010034593035095,0.6723059695829473,-18.691427648527437,0
0.6633421576594799,0.7086141303759139,-19.608665153448797,0
0.833135364382712,0.5293754435244327,-19.15838936369682,0
0.6619149953777705,0.6812069058952858,-16.73323949179221,0
0.6607510212778678,0.5430163186968624,-18.799933574649085,0
0.2530256280365325,2.899369075058033,-10.711252195527186,1
0.6103282420985472,0.6261773492318693,-18.374896276597333,0
0.5636179404617564,0.5471542689976244,-18.743131403144147,0
0.7842037848587798,0.609441764481299,-18.8318529930394,0
0.5525650475001859,0.5437057245429869,-19.04534827756057,0
0.7197817161687005,0.5430403312449241,-16.31921211051816,0
0.7709263594206119,0.7614996977253408,-17.183879179988484,0
0.5839018960879073,0.6263120462739616,-16.502615072219715,0
0.6260585277923942,0.6520599408300416,-16.260792292246993,0
0.7970543350713272,0.3814042846521696,-20.819855756919576,0
0.7426313376181631,0.6635187497745585,-17.58785442956631,0
0.650617143449689,0.6795635195962857,-18.703414360677982,0
0.7961799202688936,0.5402492065966871,-16.65982842677598,0
0.7965228578763441,0.9127544514391037,-18.889765443891072,0
0.7215242154412566,0.25661591037239023,-19.264979707636453,0
0.6279871817701069,0.717655070365582,-19.72085503278372,0
0.6669241037222563,0.7069207207432293,-18.363209893174563,0
0.7229109395164312,0.6812374397999118,-16.902065684966026,0
0.6849124136682009,0.6264319058457934,-17.692599339766424,0
0.7751165742587881,0.6826018983937556,-19.44317791816337,0
0.5776180735912531,0.730226321933384,-15.416809091565732,0
0.5804589176747008,0.49111686242520086,-17.22055363261012,0
0.7144696889185945,0.6448793433270135,-17.067107861090776,0
0.6606764468954476,0.5725024736965044,-16.45796540718281,0
0.6498361108241807,0.4359347399661737,-19.968258706350937,0
0.5585554624660481,0.7075754961919934,-19.093720966305458,0
0.7015636675838545,0.515345936297395,-17.012386371690873,0
0.6957795913599387,0.3753211987830799,-18.972885993625773,0
0.7522783185561392,0.5191334008947527,-18.33001616670606,0
0.7055124906496777,0.48016516528603037,-18.09328878339756,0
0.6893916737407603,0.7542718513785165,-19.5328864663559,0
0.794160050943227,0.6229789710837116,-18.432980618560368,0
0.595002615724116,0.807357411853491,-16.902596139177803,0
0.742911137507806,0.5000165653150431,-17.12465533221859,0
0.566308226816372,0.7311254807844749,-16.66438240563904,0
0.6329310495999353,1.0259434372211869,-16.788148951451046,0
0.6029874293901348,0.653404870069071,-17.5129512891569,0
0.7625554028361534,0.7292473293484729,-17.60798580202836,0
0.6947671813123685,0.7040276496338109,-17.696003087872057,0
0.6989197404325618,0.38668870088612595,-18.752456600704754,0
0.6114613609816438,0.6878725946201176,-19.235933668464735,0
0.6760245203253689,0.6459684480974353,-18.82751681534388,0
0.638922775735271,0.5610378924902536,-18.391235179868964,0
0.7306764011883372,0.46739454386926793,-18.78699113369133,0
0.6207127091734709,0.7040974860490555,-17.503401913819303,0
0.806383549216406,0.4541394390584068,-17.757725740722897,0
0.5659535640300724,0.9200468407022846,-17.62881180153574,0
0.635478413403475,0.6171253625232193,-17.578310320901064,0
0.8341760407972877,0.4165039428320244,-16.56520327465856,0
0.6651889001630372,0.5229005582507491,-18.01028747086452,0
0.594809706847647,0.5582798492565274,-16.789956679398465,0
0.7175257250030135,0.9618564980885769,-17.380097570425,0
0.6619686206228366,0.46731165797857555,-16.644439756037897,0
0.6331303795505355,0.5825674105122919,-16.062444198736113,0
0.6123303351361026,0.5193257445202466,-17.308020504025116,0
0.9214698884500754,0.6748887728372496,-17.8754781003936,0
0.679875847985269,0.5217174879442433,-17.88323061906803,0
0.5459546111733697,0.4291415000790434,-18.564199295474207,0
0.8194967807204427,0.5707058130305702,-18.604526575891267,0
0.7488856724088456,0.5550909235001635,-16.917459404026157,0
0.6386826855184169,0.511163343356398,-19.156404350937066,0
0.6253504729051086,0.5191784461654324,-16.062272837325327,0
0.7538778236926584,0.7777043696821504,-18.182067903484825,0
0.6802465338008435,0.5520389678598743,-14.565506528252623,0
0.5459217745243918,0.4298808506282351,-18.83173851219554,0
0.8429791971683734,0.5306826054300215,-17.699773296023597,0
0.6652807630227234,0.6081503489198089,-18.422219124298103,0
0.819645738918594,0.39955955451729686,-18.951700909851926,0
0.8022747966372572,0.8438966940009598,-16.723439578945538,0
0.6199192364413748,0.7301369216259408,-19.32666503327737,0
0.7826551891490517,0.814525911542817,-18.81128940836908,0
0.6478845960109054,0.6588192188231523,-17.296416349302106,0
0.5506639530556846,0.2859453824804849,-17.106047026860715,0
0.6660321467182285,0.830300057495777,-19.670262505473026,0
0.7318110001421023,0.47046474604351607,-17.301987737741552,0
0.6629810681602929,0.48267198839968517,-17.845320103900395,0
0.6754361327259918,0.6234487715933166,-19.101268029433836,0
0.7914852835942889,0.8067344770005224,-18.946657842402665,0
0.7085195184232073,0.7579930700928599,-20.440141713538083,0
0.6325361350972037,0.7359421680264031,-15.939066686642906,0
0.7561624258933861,0.553225942068817,-16.781495502027592,0
0.7158140453563395,0.5508588710861833,-19.546974012213862,0
0.4982716158830365,0.65189155019701,-17.041310792649845,0
0.7342682331017159,0.5804893738074701,-18.6888268127396,0
0.7313462966172881,0.7333976860994029,-16.90222735638036,0
0.7016096903664688,0.724517649674284,-18.5952882829909,0
0.771336046485566,0.6887011981759058,-18.43602491412955,0
0.6462085132538797,0.2211058077345932,-18.346016721309198,0
0.7269199831056721,0.6191982545515896,-18.788826409993575,0
0.5746432503066117,0.5836719178900948,-16.320874349720036,0
0.7325672306719065,0.6252038402639297,-16.921767608302225,0
0.8562447756431917,0.48685130421803896,-17.868061754000067,0
0.6204114918025967,0.4012821134401162,-16.770518203217026,0
0.639215829440978,0.669470771996256,-19.95248605829455,0
0.6431987645686758,0.5465548023401907,-19.474150534261238,0
0.7103998580641275,0.6862039490561399,-17.430534285170445,0
0.6149570981717025,0.4993628433472843,-17.117356133030533,0
0.7336997902952783,0.8123865960739015,-17.6647109444931,0
0.7677471956375331,0.7501597263856145,-20.259233610093982,0
0.7427477770763027,0.6445240662818821,-19.274801429205297,0
0.5585267659489541,0.5680067379921079,-17.500089760195,0
0.7796134132126884,0.7278613316697295,-15.088233252910479,0
0.7749893931402944,0.6588821722856109,-16.538504801929886,0
0.7664129097877043,0.6357876281895907,-16.107234841835073,0
0.7298273798924659,0.7564298114339413,-17.59232949337164,0
0.7176151451364106,0.813980423160996,-17.601010823052746,0
0.7825911518501117,0.4121383223271683,-19.24018256070729,0
0.8538810790082763,0.442442383897529,-16.85781353633806,0
0.623756762930812,0.4829608911781803,-18.087818043049204,0
0.7862500316635816,0.37463631035346723,-17.168721149443538,0
0.6931026321594037,0.5905877211646273,-17.96317637654288,0
0.6896261558377119,0.6900174682866759,-17.665057890299114,0
0.5770775447694368,0.5967872557571495,-18.105273739558346,0
0.6772168472387684,0.5198817537580657,-17.73045036261253,0
0.6202188033625267,0.7689686635693737,-16.799908130945724,0
0.6628916456395243,0.6210834604810124,-19.51947543488307,0
0.612145089297748,0.6514474451049477,-19.791506911578132,0
0.6640873290149595,0.773135220734964,-17.48896250683332,0
0.6675111714381277,0.5815137091723299,-16.27131084251086,0
0.707740393475104,0.9090321108937021,-15.968706459838701,0
0.5708200110166934,0.532827749419235,-19.469292261252086,0
0.5843585481803741,0.8996922306769349,-18.48344860248285,0
0.728953141658442,0.4537897227131369,-19.775058305333893,0
0.6362049506343921,0.6776227354320662,-18.660733951664543,0
0.7859623832183944,0.5036201746790644,-16.652582285940767,0
0.7180215777612037,0.7679349175471638,-18.01547014027008,0
0.7485409720165126,0.5282651088212357,-18.448648895548544,0
0.8128553856336715,0.6436306785966128,-17.345897092306547,0
0.6752231350554742,0.5024187005937646,-18.954062507771365,0
0.4254733298067809,2.026989148477575,-9.735144725262339,1
0.769736206847905,0.5016373109041291,-17.99125803331023,0
0.7407610851143749,0.8525122267114003,-18.48215309155188,0
0.6850135752142958,0.4506004339557914,-17.295780918245267,0
0.8113166373564753,0.398155812250778,-16.872856607746744,0
0.6830204552128055,0.7427328117118629,-16.08482971182089,0
0.7026218910044625,0.5112534539604717,-18.251962687509796,0
0.7016978120667406,0.5989144029825696,-16.69673217276754,0
0.6252324884081223,0.5516638269246419,-17.878546065720002,0
0.7062068311589113,0.4031087599270965,-18.733656025168433,0
0.8117408141918793,0.5884509503792493,-18.93217383480508,0
0.7355974652300941,0.7897373842458453,-19.316380132359605,0
0.7024850741119145,0.7504705504958348,-18.890032798666937,0
0.6870586175067465,0.6347689143938887,-16.6611520538879,0
0.726469362272508,0.7668402439552661,-17.151948477856756,0
0.7599813302791347,0.44107221229587346,-19.48945398713034,0
0.7487391064711801,0.5511818506642491,-20.095669104257922,0
0.6734508110542416,0.6593707411095312,-19.334751786955692,0
0.7259825275288091,0.5804377759774332,-18.932083449896577,0
0.7383951792918623,0.5629765004285164,-18.36391885269241,0
0.6194244009978417,0.41990344015183567,-16.592563772389543,0
0.7134584432946955,0.2877987917035933,-18.6572602306796,0
0.527095689095811,0.7226799637424454,-15.98340004778727,0
0.7386026967856948,0.6364832359878339,-20.01623987078564,0
0.7528274443650145,0.7352997567315139,-18.418359024914768,0
0.7598036900629167,0.5344146086762438,-17.05734159703632,0
0.6683962518264346,0.49308331727586086,-16.98335369716028,0
0.7247237468019228,0.6009821949954951,-18.40285674766607,0
0.8139163076432934,0.7281299472919225,-16.797895879458963,0
0.8131015718633007,0.5652821677518518,-17.02536426899174,0
0.6976661840618751,0.7202677776492729,-18.818537591175012,0
0.7111455704583648,0.44905379916103694,-17.622085837866692,0
0.7888728915787546,0.5757829300245199,-17.155664059107785,0
0.579935838779026,0.5894828783882953,-18.73264172108739,0
0.674153940585838,0.783958491588288,-15.966809459677005,0
0.8068456364429405,0.6311441097023862,-19.00243433594117,0
0.7780160433347812,0.8619116277441292,-17.827088540046585,0
0.7295411022119923,0.3978472800078776,-19.49973277970341,0
0.5795334075735503,0.619487835661692,-17.875967761604926,0
0.696007181356707,0.6269097058770668,-19.280487859284985,0
0.6528067683000053,0.69301397963803,-18.352954969595114,0
0.726483112225377,0.4779960095326663,-19.903917073585315,0
0.6352522652164095,0.8526669509116254,-17.040223919609133,0
0.6179421284020313,0.6019445912207638,-17.572463940310072,0
0.5348107777853086,0.43693987305976223,-16.69510733563596,0
0.7977443747981361,0.5975962514379572,-18.4173661975678,0
0.6680183590845553,0.5530257715679829,-16.639383159742803,0
0.7125716626962028,1.0174852713370992,-17.952864425526197,0
0.6998209506820655,0.757491539928752,-17.864199048685517,0
0.6146052853631601,0.6074492033562325,-15.463136009577674,0
0.5992748070841445,0.5832124972201193,-18.581611157926325,0
0.36979166673420755,3.123834207842984,-14.530591993980732,1
0.6421465248936485,0.7498293240492322,-17.424378071342865,0
0.7293284997611044,0.16326751210190266,-18.68628587069458,0
0.636342586918351,0.6964489732100001,-19.578829068556168,0
0.8397192505275697,0.604194981596794,-19.239702060546588,0
0.3645836470215384,2.861779145478766,-8.47360443886687,1
0.7646687639732567,0.7320321209436265,-15.918720567795653,0
0.6904272878021479,0.9369282020337397,-17.890272116147727,0
0.8211424588576387,0.6835193920241671,-17.82734188485465,0
0.6825595495103101,0.7650642663385296,-17.068255880212217,0
0.6974990868676603,0.8706178637946604,-17.912037564776178,0
0.7135979631799415,0.4754606773919922,-16.680359954435612,0
0.7561458432434675,0.3213642832249624,-17.650053299204178,0
0.7509526463202388,0.6985299094964252,-17.837350423617067,0
0.6619899777244317,0.5628582695337824,-18.83905541699294,0
0.6573605024459237,0.3938739821442685,-19.134320495367938,0
0.7511922365721667,0.588274509579631,-21.790905616254292,0
0.7572189267112985,0.709132106068593,-16.519059840069755,0
0.6685319100141701,0.577654250285346,-18.17592846626679,0
0.5730249544257237,0.4819758553897444,-18.480476813682937,0
0.6834147123193404,0.5664739409555234,-20.34204875566252,0
0.7498820639060686,0.5970785302047982,-18.768135318926824,0
0.8444333477135824,0.31057766060608766,-18.926023749939475,0
0.604163363012747,0.578583757024396,-18.95372770467693,0
0.6658742997735541,0.39834892917826625,-17.600596628216845,0
0.6688477150779698,0.6988538928031645,-17.853301736164795,0
0.80846442715452,0.36584361366198326,-19.633555120343647,0
0.6972046799633094,0.7519038306826404,-19.557409319888798,0
0.6274138752502187,0.5386252396179088,-19.55961426279644,0
0.7446956226337454,0.5185536439841981,-15.827368694919388,0
0.6676289183967242,0.6441681895952958,-16.208732845570044,0
0.6020490181313636,0.47009483321649115,-19.02275879891952,0
0.6285781354179079,0.6418118631195096,-20.371913183994877,0
0.8387233563538095,0.4901836837967444,-17.846346908384977,0
0.15504382822456325,3.4840079718404713,-11.57371652296069,1
0.7086208044362033,0.6608031253993703,-17.61969961561392,0
0.6800085011350363,0.4292128899398426,-17.1103513290272,0
0.7233719073695039,0.4103494047356464,-17.45795525592487,0
0.7224188756801995,0.6372338261115512,-19.339727437800303,0
0.723373506256586,0.5959650221265923,-17.64715069540318,0
0.7091876072222202,0.6253039117214088,-16.975411709597214,0
0.7695038670644438,0.6491458855082131,-18.868802067604047,0
0.7018483476800584,0.6086063330710472,-17.64005223749297,0
